종목코드,종목명,종가,대비,등락률,상장시가총액,지수명
035810,이지홀딩스,5720,260,4.76,369033.0,KRX 소형 TMI
078520,에이블씨엔씨,14250,-670,-4.49,370702.0,KRX 소형 TMI
286940,롯데이노베이트,22900,-200,-0.87,346463.0,KRX 소형 TMI
060720,KH바텍,14080,50,0.36,333378.0,KRX 소형 TMI
002310,아세아제지,8920,-120,-1.33,351890.0,KRX 소형 TMI
002900,TYM,8320,270,3.35,344448.0,KRX 소형 TMI
402490,그린리소스,20700,-100,-0.48,345114.0,KRX 소형 TMI
416180,신성에스티,38250,1150,3.1,345772.0,KRX 소형 TMI
445090,에이직랜드,31700,1750,5.84,346343.0,KRX 소형 TMI
338840,와이바이오로직스,21700,-300,-1.36,333457.0,KRX 소형 TMI
219130,타이거일렉,52600,6850,14.97,332132.0,KRX 소형 TMI
136480,하림,3325,30,0.91,353147.0,KRX 소형 TMI
151860,KG에코솔루션,7270,-90,-1.22,346074.0,KRX 소형 TMI
065660,안트로젠,34850,-1150,-3.19,348713.0,KRX 소형 TMI
092460,한라IMS,19610,-1340,-6.4,335521.0,KRX 소형 TMI
092730,네오팜,20950,550,2.7,335786.0,KRX 소형 TMI
094820,일진파워,23200,1550,7.16,349826.0,KRX 소형 TMI
043150,바텍,23300,300,1.3,346104.0,KRX 소형 TMI
045390,대아티아이,4810,260,5.71,338977.0,KRX 소형 TMI
049630,재영솔루텍,14850,-2250,-13.16,347186.0,KRX 소형 TMI
051500,CJ프레시웨이,28050,-750,-2.6,332998.0,KRX 소형 TMI
054210,이랜텍,13210,460,3.61,334097.0,KRX 소형 TMI
474650,링크솔루션,59400,0,0.0,341378.0,KRX 소형 TMI
096760,JW홀딩스,4240,-40,-0.93,313442.0,KRX 소형 TMI
035600,KG이니시스,11480,30,0.26,316325.0,KRX 소형 TMI
128820,대성산업,7170,90,1.27,324338.0,KRX 소형 TMI
017390,서울가스,64300,-1100,-1.68,318285.0,KRX 소형 TMI
033270,유나이티드제약,20050,-150,-0.74,319011.0,KRX 소형 TMI
003920,남양유업,51900,-700,-1.33,311400.0,KRX 소형 TMI
004360,세방,16350,420,2.64,312540.0,KRX 소형 TMI
005680,삼영전자,15750,390,2.54,315000.0,KRX 소형 TMI
009470,삼화전기,48600,100,0.21,321432.0,KRX 소형 TMI
011690,와이투솔루션,8900,770,9.47,326669.0,KRX 소형 TMI
000680,LS네트웍스,4210,-265,-5.92,331761.0,KRX 소형 TMI
001340,PKC,7390,60,0.82,331947.0,KRX 소형 TMI
001460,BYC,50800,400,0.79,317304.0,KRX 소형 TMI
382900,범한퓨얼셀,35900,650,1.84,314520.0,KRX 소형 TMI
456010,아이씨티케이,23550,1000,4.43,327389.0,KRX 소형 TMI
472850,폰드그룹,5630,-220,-3.76,324128.0,KRX 소형 TMI
272110,케이엔제이,41100,1000,2.49,329844.0,KRX 소형 TMI
357550,석경에이티,58000,800,1.4,316390.0,KRX 소형 TMI
365270,큐라클,14950,-2850,-16.01,327772.0,KRX 소형 TMI
226590,엠디바이스,29250,700,2.45,310950.0,KRX 소형 TMI
243070,휴온스,26450,50,0.19,316862.0,KRX 소형 TMI
115450,HLB테라퓨틱스,3645,115,3.26,322874.0,KRX 소형 TMI
064850,에프앤가이드,29050,1850,6.8,331470.0,KRX 소형 TMI
067390,아스트,796,10,1.27,325689.0,KRX 소형 TMI
049070,인탑스,18750,130,0.7,322500.0,KRX 소형 TMI
051370,인터플렉스,13260,-180,-1.34,309322.0,KRX 소형 TMI
061970,LB세미콘,5480,-120,-2.14,318295.0,KRX 소형 TMI
018000,유니슨,1309,-40,-2.97,325496.0,KRX 소형 TMI
123890,한국자산신탁,2620,-35,-1.32,320620.0,KRX 소형 TMI
092200,디아이씨,7460,-130,-1.71,290109.0,KRX 소형 TMI
036800,나이스정보통신,29200,1150,4.1,292000.0,KRX 소형 TMI
013890,지누스,12880,-30,-0.23,286639.0,KRX 소형 TMI
035510,신세계 I&C,20800,-300,-1.42,290803.0,KRX 소형 TMI
037710,광주신세계,38100,-400,-1.04,303169.0,KRX 소형 TMI
044450,KSS해운,12760,-60,-0.47,294576.0,KRX 소형 TMI
053690,한미글로벌,27700,-300,-1.07,303524.0,KRX 소형 TMI
005950,이수화학,11270,140,1.26,296335.0,KRX 소형 TMI
474170,루미르,16270,60,0.37,289894.0,KRX 소형 TMI
484810,티엑스알로보틱스,19830,380,1.95,306392.0,KRX 소형 TMI
088260,이리츠코크렙,4700,-265,-5.34,297705.0,KRX 소형 TMI
000320,노루홀딩스,22000,-100,-0.45,292405.0,KRX 소형 TMI
000490,대동,10610,480,4.74,305853.0,KRX 소형 TMI
000540,흥국화재,4470,55,1.25,287165.0,KRX 소형 TMI
001780,알루코,3100,95,3.16,300173.0,KRX 소형 TMI
002320,한진,19230,-190,-0.98,298423.0,KRX 소형 TMI
003120,일성아이에스,22750,0,0.0,302575.0,KRX 소형 TMI
003200,일신방직,13290,-90,-0.67,305138.0,KRX 소형 TMI
388050,지투파워,16250,1640,11.23,304028.0,KRX 소형 TMI
464080,에스오에스랩,16850,640,3.95,302408.0,KRX 소형 TMI
274090,켄코아에어로스페이스,21950,300,1.39,301224.0,KRX 소형 TMI
294570,쿠콘,29950,100,0.34,302247.0,KRX 소형 TMI
361390,제노코,30200,750,2.55,293127.0,KRX 소형 TMI
098120,마이크로컨텍솔,35950,-1450,-3.88,298844.0,KRX 소형 TMI
099440,스맥,4305,-125,-2.82,293788.0,KRX 소형 TMI
108380,대양전기공업,31500,300,0.96,301371.0,KRX 소형 TMI
125020,티씨머티리얼즈,8750,320,3.8,306587.0,KRX 소형 TMI
138610,나이벡,25500,-400,-1.54,289879.0,KRX 소형 TMI
144960,뉴파워프라즈마,7070,310,4.59,308907.0,KRX 소형 TMI
078150,HB테크놀러지,3095,245,8.6,286956.0,KRX 소형 TMI
083310,엘오티베큠,16100,270,1.71,286742.0,KRX 소형 TMI
086820,바이오솔루션,11410,-580,-4.84,295794.0,KRX 소형 TMI
054950,제이브이엠,24950,-50,-0.2,301643.0,KRX 소형 TMI
012860,모베이스전자,3920,100,2.62,287075.0,KRX 소형 TMI
017890,한국알콜,14050,-20,-0.14,298893.0,KRX 소형 TMI
023410,유진기업,3975,-110,-2.69,307311.0,KRX 소형 TMI
023760,한국캐피탈,973,1,0.1,307088.0,KRX 소형 TMI
241590,화승엔터프라이즈,4875,45,0.93,295373.0,KRX 소형 TMI
084680,이월드,1931,7,0.36,273828.0,KRX 소형 TMI
018310,삼목에스폼,18920,80,0.42,278124.0,KRX 소형 TMI
226320,잇츠한불,12500,130,1.05,274116.0,KRX 소형 TMI
030210,다올투자증권,4625,210,4.76,281714.0,KRX 소형 TMI
004310,현대약품,8590,-30,-0.35,274880.0,KRX 소형 TMI
004560,현대비앤지스틸,17500,300,1.74,263879.0,KRX 소형 TMI
004980,성신양회,11530,100,0.87,282670.0,KRX 소형 TMI
007160,사조산업,52900,-200,-0.38,264500.0,KRX 소형 TMI
008350,남선알미늄,2110,5,0.24,272357.0,KRX 소형 TMI
488280,에스투더블유,26250,800,3.14,282696.0,KRX 소형 TMI
334890,이지스밸류플러스리츠,4075,-110,-2.63,283003.0,KRX 소형 TMI
377190,디앤디플랫폼리츠,3085,-130,-4.04,272714.0,KRX 소형 TMI
404990,신한서부티엔디리츠,4440,-245,-5.23,267657.0,KRX 소형 TMI
000050,경방,10320,220,2.18,282926.0,KRX 소형 TMI
000430,대원강업,4360,-5,-0.11,270320.0,KRX 소형 TMI
001130,대한제분,156500,0,0.0,264485.0,KRX 소형 TMI
003070,코오롱글로벌,11140,-310,-2.71,283223.0,KRX 소형 TMI
372170,윤성에프앤씨,35600,-700,-1.93,284054.0,KRX 소형 TMI
382800,지앤비에스 에코,8800,-290,-3.19,280113.0,KRX 소형 TMI
405100,큐알티,22450,1350,6.4,275895.0,KRX 소형 TMI
462860,더즌,3665,40,1.1,263497.0,KRX 소형 TMI
267980,매일유업,36400,100,0.28,278956.0,KRX 소형 TMI
289930,웨이비스,21900,200,0.92,285116.0,KRX 소형 TMI
307180,아이엘,7730,1390,21.92,268335.0,KRX 소형 TMI
309710,아이티켐,21000,0,0.0,268443.0,KRX 소형 TMI
314130,지놈앤컴퍼니,7340,280,3.97,265407.0,KRX 소형 TMI
357580,아모센스,23450,400,1.74,274777.0,KRX 소형 TMI
190510,나무가,19380,270,1.41,272973.0,KRX 소형 TMI
194700,노바렉스,15260,360,2.42,278569.0,KRX 소형 TMI
199430,케이엔알시스템,25400,-500,-1.93,283059.0,KRX 소형 TMI
203650,드림시큐리티,2890,150,5.47,276379.0,KRX 소형 TMI
211270,AP위성,17490,880,5.3,263789.0,KRX 소형 TMI
214180,헥토이노베이션,20800,200,0.97,270262.0,KRX 소형 TMI
255220,SG,2590,-55,-2.08,283769.0,KRX 소형 TMI
112290,와이씨켐,13620,-430,-3.06,275411.0,KRX 소형 TMI
126600,BGF에코머티리얼즈,4250,40,0.95,266759.0,KRX 소형 TMI
126700,하이비젼시스템,18360,-30,-0.16,274337.0,KRX 소형 TMI
067080,대화제약,14670,-50,-0.34,273106.0,KRX 소형 TMI
078070,유비쿼스홀딩스,15940,500,3.24,280620.0,KRX 소형 TMI
079960,동양이엔피,35600,1600,4.71,279816.0,KRX 소형 TMI
092070,디엔에프,23750,100,0.42,274832.0,KRX 소형 TMI
042600,새로닉스,21600,1400,6.93,268349.0,KRX 소형 TMI
043370,피에이치에이,13140,40,0.31,275940.0,KRX 소형 TMI
051360,토비스,18400,700,3.95,274488.0,KRX 소형 TMI
053300,한국정보인증,6500,70,1.09,275869.0,KRX 소형 TMI
005710,대원산업,13710,-80,-0.58,274715.0,KRX 소형 TMI
136490,선진,11220,500,4.66,266807.0,KRX 소형 TMI
117580,대성에너지,8910,-280,-3.05,245025.0,KRX 소형 TMI
036190,금화피에스시,40700,400,0.99,244200.0,KRX 소형 TMI
487570,HS효성,66600,1100,1.68,248147.0,KRX 소형 TMI
013580,계룡건설,28700,-300,-1.03,256317.0,KRX 소형 TMI
028100,동아지질,18520,520,2.89,247974.0,KRX 소형 TMI
033920,무학,8830,-70,-0.79,251655.0,KRX 소형 TMI
035150,백산,12270,-130,-1.05,245754.0,KRX 소형 TMI
004710,한솔테크닉스,8260,130,1.6,262584.0,KRX 소형 TMI
005500,삼진제약,18640,-70,-0.37,248285.0,KRX 소형 TMI
481070,에이유브랜즈,17940,-520,-2.82,255824.0,KRX 소형 TMI
484120,도우인시스,23100,-100,-0.43,253116.0,KRX 소형 TMI
0030R0,대신밸류리츠,4340,15,0.35,259445.0,KRX 소형 TMI
000390,SP삼화,9260,-190,-2.01,251904.0,KRX 소형 TMI
001630,종근당홀딩스,49800,500,1.01,249491.0,KRX 소형 TMI
001790,대한제당,2890,-20,-0.69,259223.0,KRX 소형 TMI
380550,뉴로핏,19930,-170,-0.85,240990.0,KRX 소형 TMI
402030,코난테크놀로지,20800,150,0.73,260364.0,KRX 소형 TMI
439090,마녀공장,15780,-160,-1.0,258686.0,KRX 소형 TMI
452450,피아이이,6920,10,0.14,249317.0,KRX 소형 TMI
457550,우진엔텍,28200,950,3.49,262795.0,KRX 소형 TMI
461300,아이스크림미디어,18360,-240,-1.29,244233.0,KRX 소형 TMI
270660,에브리봇,19140,-20,-0.1,242898.0,KRX 소형 TMI
285490,노바텍,24000,600,2.56,253820.0,KRX 소형 TMI
293580,나우IB,2685,50,1.9,254887.0,KRX 소형 TMI
299030,하나기술,31150,-700,-2.2,249041.0,KRX 소형 TMI
338220,뷰노,17250,-1710,-9.02,241531.0,KRX 소형 TMI
353810,이지바이오,7800,60,0.78,258039.0,KRX 소형 TMI
176750,듀켐바이오,8970,-70,-0.77,255243.0,KRX 소형 TMI
206640,바디텍메드,11550,-140,-1.2,253036.0,KRX 소형 TMI
209640,와이제이링크,8670,530,6.51,246602.0,KRX 소형 TMI
216080,제테마,6990,-40,-0.57,260092.0,KRX 소형 TMI
100120,뷰웍스,27400,250,0.92,245817.0,KRX 소형 TMI
102120,어보브반도체,14570,640,4.59,259066.0,KRX 소형 TMI
119610,인터로조,21850,350,1.63,249390.0,KRX 소형 TMI
125210,아모그린텍,14930,-930,-5.86,246297.0,KRX 소형 TMI
147830,제룡산업,12730,1040,8.9,254600.0,KRX 소형 TMI
073010,케이에스피,6190,320,5.45,248784.0,KRX 소형 TMI
039860,나노엔텍,6490,-360,-5.26,247224.0,KRX 소형 TMI
058820,CMG제약,1716,-58,-3.27,253697.0,KRX 소형 TMI
013120,동원개발,2865,0,0.0,260165.0,KRX 소형 TMI
017510,세명전기,15770,1270,8.76,240429.0,KRX 소형 TMI
024060,흥구석유,16890,-1040,-5.8,253350.0,KRX 소형 TMI
034810,해성산업,8040,-10,-0.12,261757.0,KRX 소형 TMI
036030,케이티알파,5020,-100,-1.95,246077.0,KRX 소형 TMI
122900,아이마켓코리아,7550,-50,-0.66,252388.0,KRX 소형 TMI
095570,AJ네트웍스,5090,-210,-3.96,230337.0,KRX 소형 TMI
036560,KZ정밀,14480,-200,-1.36,228060.0,KRX 소형 TMI
244920,에이플러스에셋,10460,-340,-3.15,236476.0,KRX 소형 TMI
298690,에어부산,2020,-30,-1.46,235613.0,KRX 소형 TMI
339770,교촌에프앤비,4445,-40,-0.89,222095.0,KRX 소형 TMI
016580,환인제약,11930,70,0.59,221899.0,KRX 소형 TMI
016880,웅진,2935,-80,-2.65,234586.0,KRX 소형 TMI
018470,조일알미늄,1770,21,1.2,224138.0,KRX 소형 TMI
025000,KPX케미칼,54100,-100,-0.18,236888.0,KRX 소형 TMI
025820,이구산업,6540,540,9.0,218711.0,KRX 소형 TMI
033530,SJG세종,7890,-60,-0.75,219507.0,KRX 소형 TMI
053210,스카이라이프,4890,-35,-0.71,232387.0,KRX 소형 TMI
003220,대원제약,10540,-180,-1.68,236387.0,KRX 소형 TMI
003350,한국화장품제조,10090,-10,-0.1,228639.0,KRX 소형 TMI
003610,방림,5840,120,2.1,234781.0,KRX 소형 TMI
005960,동부건설,9540,-90,-0.93,218911.0,KRX 소형 TMI
007860,서연,9480,20,0.21,222589.0,KRX 소형 TMI
008490,서흥,20150,100,0.5,233118.0,KRX 소형 TMI
009680,모토닉,10970,-50,-0.45,238412.0,KRX 소형 TMI
010580,에스엠벡셀,2155,-25,-1.15,239748.0,KRX 소형 TMI
012610,경인양행,5630,540,10.61,234300.0,KRX 소형 TMI
489500,엘케이켐,35150,600,1.74,220674.0,KRX 소형 TMI
000480,CR홀딩스,5040,-80,-1.56,236328.0,KRX 소형 TMI
002150,도화엔지니어링,6940,-180,-2.53,234017.0,KRX 소형 TMI
371950,풍원정밀,10290,-350,-3.29,233198.0,KRX 소형 TMI
377450,리파인,12560,-140,-1.1,217665.0,KRX 소형 TMI
417010,나노팀,11300,100,0.89,227952.0,KRX 소형 TMI
418420,라온텍,7280,630,9.47,223503.0,KRX 소형 TMI
264450,유비쿼스,15600,700,4.7,228782.0,KRX 소형 TMI
264660,씨앤지하이테크,22600,100,0.44,219698.0,KRX 소형 TMI
289080,SV인베스트먼트,4280,235,5.81,232474.0,KRX 소형 TMI
293780,압타바이오,8370,-100,-1.18,235142.0,KRX 소형 TMI
